longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
72.90660427,19.01430431,29,3647,1935,4800,1045,0.502530558,807349.64,NEAR OCEAN
72.83192523,18.93417352,42,5784,423,4801,638,1.708715266,9540325.077,NEAR OCEAN
72.85171125,19.26888836,39,3124,486,3655,1838,0.375428205,414878.8108,NEAR OCEAN
72.87231245,19.17203666,29,5740,1325,1433,1056,0.505216974,1372571.36,NEAR OCEAN
72.91983531,19.19893483,25,618,104,4669,1837,0.911767812,944164.4634,NEAR OCEAN
72.93426272,19.04744835,41,3882,374,2209,1702,0.787482443,1123097.196,NEAR OCEAN
72.90687556,19.00584642,47,5621,233,1445,1897,0.779060278,819587.329,NEAR OCEAN
72.82324918,19.12768345,13,5131,87,3368,2142,0.838907566,1661366.656,NEAR OCEAN
72.90657904,19.0081543,37,3755,643,454,2317,0.232835807,853845.748,NEAR OCEAN
72.87241034,19.14688081,26,2373,829,3741,1165,0.857678666,1937373.122,NEAR OCEAN
72.85980118,19.12749568,39,4872,1926,212,871,1.020417017,4058449,NEAR OCEAN
72.91672049,19.20801466,10,1342,1295,4244,2163,0.812565223,934660.4434,NEAR OCEAN
72.89023138,19.04426606,8,485,1471,178,1632,0.748149399,1653817.04,NEAR OCEAN
72.89244798,19.06438887,27,3854,1638,452,1294,0.831774695,4126911.84,NEAR OCEAN
72.91025281,19.19142976,13,1307,201,2967,1433,0.291707743,1120425.384,NEAR OCEAN
72.96913387,19.14800175,45,3512,635,4691,2143,1.093345996,665949.3228,NEAR OCEAN
72.88709387,18.99334488,5,3775,499,4581,1899,0.569678227,743032.3731,NEAR OCEAN
72.93868265,19.03266711,48,5994,599,1871,1475,0.412283224,675999.3373,NEAR OCEAN
72.93752202,19.14780848,23,5070,1237,452,1761,0.37621584,1644970.335,NEAR OCEAN
72.80741669,19.13664375,35,5281,640,3086,2052,0.252643465,1015243.842,NEAR OCEAN
72.85085584,19.06166264,10,388,1664,1375,1386,1.598814039,5142813.868,NEAR OCEAN
72.85541136,19.09767158,14,5637,1134,277,1979,1.049546843,1917890.819,NEAR OCEAN
72.92513762,19.04536576,49,423,1785,1352,1935,0.863301347,1179173.428,NEAR OCEAN
72.92270987,19.19815675,14,4556,1322,755,1213,0.466926072,990534.1819,NEAR OCEAN
72.83200841,19.20893604,7,2852,1206,395,357,0.949145882,910665.0992,NEAR OCEAN
72.91235162,19.017641,43,2841,947,4658,1843,0.974370402,901443.6917,NEAR OCEAN
72.84924704,19.17316197,42,1268,135,4564,1817,0.672981665,3464766.383,NEAR OCEAN
72.92926658,19.06567756,7,4155,1356,822,1614,1.199348163,3359108.554,NEAR OCEAN
72.91294489,19.2034925,49,3380,1401,4038,1661,0.615486328,1032582.741,NEAR OCEAN
72.80837406,19.18554155,36,973,1727,625,1070,1.020003617,774171.7473,NEAR OCEAN
72.85364957,19.16787127,38,4594,1734,3340,1039,1.021909544,4151517.155,NEAR OCEAN
72.97189715,19.16348184,9,5557,824,4802,1852,0.354077143,375931.1305,NEAR OCEAN
72.89604557,19.22004789,45,1194,225,3098,2170,0.988555755,1053224.848,NEAR OCEAN
72.90288331,19.02997981,29,2556,849,431,1501,0.290067188,990664.6179,NEAR OCEAN
72.85893153,19.2018775,23,1540,94,2729,1312,0.868969577,1356854.122,NEAR OCEAN
72.85710197,19.26092655,5,2586,1135,3253,1853,0.687489945,771717.4285,NEAR OCEAN
72.79000516,19.25544615,31,1434,735,4502,670,0.783181499,361313.0302,NEAR OCEAN
72.86750971,19.13507569,10,5694,1105,1369,2036,0.799226191,2416521.736,NEAR OCEAN
72.7873215,19.23402254,18,3678,1005,2317,1337,0.964482383,211184.4591,NEAR OCEAN
72.85457813,19.20026827,21,1907,389,3351,1085,0.519730937,1019694.907,NEAR OCEAN
72.83957058,19.12025362,49,5956,91,3834,435,1.297536195,4168022.481,NEAR OCEAN
72.94220427,19.0636174,45,2435,938,1162,897,0.878067534,1620514.285,NEAR OCEAN
72.94293471,19.15931279,35,3271,1877,4238,1219,0.853561726,976667.7832,NEAR OCEAN
72.86261963,19.10122442,31,1614,1252,2842,2135,1.042132738,1932659.16,NEAR OCEAN
72.86591668,19.07943788,17,3670,1243,3816,1017,0.53738499,1628207.688,NEAR OCEAN
72.92429846,19.13586505,46,5681,1310,460,983,1.416756679,4383141.781,NEAR OCEAN
72.92828622,19.03295556,30,1919,1121,2108,2021,0.977756953,1010734.497,NEAR OCEAN
72.87336334,19.23284063,27,3751,814,3226,1966,0.791176583,2123591.819,NEAR OCEAN
72.89749246,19.17029119,42,5518,1572,1680,1903,0.350847924,1239894.089,NEAR OCEAN
72.86268388,19.25477291,28,5511,1327,389,969,1.021730034,1106899.494,NEAR OCEAN
72.87959134,19.24248829,22,5382,386,986,1984,0.284485926,1328412.086,NEAR OCEAN
72.80612035,19.23928841,35,3970,1735,1500,1423,0.399346107,401111.3235,NEAR OCEAN
72.90329672,19.18176791,18,3547,775,2653,126,0.906917337,1129770.522,NEAR OCEAN
72.89338952,19.15302093,48,3136,1748,2702,931,0.713506043,1521085.892,NEAR OCEAN
72.97911453,19.16819117,40,2286,1100,4829,110,0.643889135,549179.1249,NEAR OCEAN
72.86083396,19.05450394,40,5189,1525,3924,1156,0.654007702,2693893.933,NEAR OCEAN
72.95961199,19.16594977,30,1162,494,4231,2057,1.078059605,624447.3752,NEAR OCEAN
72.89695047,19.06504928,9,5705,1809,4485,2471,1.418829388,3964589.301,NEAR OCEAN
72.81912685,19.19891903,43,2538,1781,3051,1795,0.446717136,790155.7585,NEAR OCEAN
72.90072478,19.14521002,11,4601,82,3171,333,0.80493265,2368190.986,NEAR OCEAN
72.88867361,19.14783918,40,5790,1976,2334,1032,0.57119614,1599862.857,NEAR OCEAN
72.8195329,19.19441793,40,4069,1632,1590,925,1.002282512,912938.9026,NEAR OCEAN
72.92583642,19.06715571,12,812,878,1506,1504,1.549426647,4168695.782,NEAR OCEAN
72.86618125,19.01058537,26,5151,966,4540,773,0.461362547,1517593.596,NEAR OCEAN
72.83723755,19.20410292,11,4159,681,1424,1000,0.752878862,906912.1279,NEAR OCEAN
72.86475036,19.05437748,20,550,1364,3220,1563,0.804274874,2455400.492,NEAR OCEAN
72.85341707,19.25277471,38,2135,1931,2723,973,1.111896006,1112298.441,NEAR OCEAN
72.87416486,19.1059263,30,5176,380,1046,1721,0.642102149,1621688.228,NEAR OCEAN
72.89254784,19.05763069,22,3245,1885,2035,667,0.790152873,3106006.378,NEAR OCEAN
72.83199368,19.20345799,15,5086,996,4696,768,0.696407214,672193.3992,NEAR OCEAN
72.87462822,19.11738345,9,4426,705,3744,310,1.203600341,2007785.222,NEAR OCEAN
72.87237936,19.12653219,35,3219,1611,2837,247,0.929656254,2174841.038,NEAR OCEAN
72.85704477,19.22396106,43,4514,1139,3599,515,1.109288732,3133452.764,NEAR OCEAN
72.81231212,19.19842135,23,4501,685,3365,1238,0.852691793,491278.4031,NEAR OCEAN
72.89664727,19.01742999,44,368,1980,3587,2191,1.003781408,928979.151,NEAR OCEAN
72.89075471,19.09439798,28,4013,1916,1293,1635,0.62589288,2518391.155,NEAR OCEAN
72.86296062,19.09970761,5,5822,1472,2697,754,0.665542289,1798193.926,NEAR OCEAN
72.83464748,19.10708287,45,2387,1945,4513,1851,0.668063245,2015867.767,NEAR OCEAN
72.82815621,19.16178776,20,4606,913,3097,85,0.399146358,2781519.556,NEAR OCEAN
72.94710946,19.06410868,39,470,1791,1203,122,0.950177531,1164670.724,NEAR OCEAN
72.81474636,19.12826314,43,3226,1461,1132,421,0.234554276,949199.0681,NEAR OCEAN
72.86104113,19.02623145,9,1083,1499,2102,954,1.063458873,2809647.594,NEAR OCEAN
72.88313029,19.01898541,14,1138,877,1218,367,0.543800615,1146278.291,NEAR OCEAN
72.89099512,19.09094402,11,1898,920,3678,2160,1.196366419,2594025.695,NEAR OCEAN
72.94558631,19.09994982,32,1199,1347,3819,1221,1.239853614,1815538.943,NEAR OCEAN
72.89472479,19.08797769,18,3599,850,4241,2080,0.768372828,2894687.109,NEAR OCEAN
72.84502676,19.11119809,40,2186,807,3929,1522,0.941174566,4242456.004,NEAR OCEAN
72.83218994,19.13224164,10,2365,1409,1042,1461,0.95762253,2549167.73,NEAR OCEAN
72.93053843,19.08548004,9,1904,240,2597,1923,1.604306115,5817479.348,NEAR OCEAN
72.90695851,19.16784726,5,3679,180,2823,756,0.334777809,1219840.7,NEAR OCEAN
72.92037576,19.12564595,14,4256,1251,2844,2064,1.729892869,9857343.061,NEAR OCEAN
72.91114796,19.00635349,41,5605,1540,3013,1657,0.673499691,1001149.759,NEAR OCEAN
72.86007676,19.21332566,34,4779,474,293,2395,1.009861182,1938359.093,NEAR OCEAN
72.90640372,19.17482161,33,5085,613,2151,525,0.954136918,1141248.882,NEAR OCEAN
72.84904172,19.04077925,20,4169,1685,3310,382,0.833843169,5324812.956,NEAR OCEAN
72.86723831,19.09589133,22,2514,825,4391,1775,0.481033547,1416144.273,NEAR OCEAN
72.90207474,19.13902937,25,2638,367,3520,2273,0.641963745,3277712.789,NEAR OCEAN
72.83409226,19.13664259,30,3103,1917,509,138,0.439063586,2780722.731,NEAR OCEAN
72.83317999,18.99464487,14,4311,1484,716,1734,0.851568174,5009298.533,NEAR OCEAN
72.87362575,19.0099273,27,4196,1680,4938,1670,1.004878048,984477.4723,NEAR OCEAN
72.83441513,19.09149173,18,632,1658,2931,2367,1.131775495,1698890.944,NEAR OCEAN
72.84054912,18.96239302,46,5322,1548,1442,529,0.581540007,1392291.283,NEAR OCEAN
72.93220834,19.18794946,36,1390,1460,4130,1978,0.885925193,987450.3152,NEAR OCEAN
72.93600781,19.16169105,42,5018,1983,3294,2334,0.379134341,1245700.97,NEAR OCEAN
72.82007825,18.9505489,45,5087,171,407,1480,0.966899836,4546298.907,NEAR OCEAN
72.89645753,19.18065504,47,2496,1738,3537,381,0.324968409,1038293.19,NEAR OCEAN
72.84892273,19.12568654,8,5928,1959,327,1542,1.269377257,6049762.23,NEAR OCEAN
72.79412205,19.16477138,42,4601,241,1912,591,0.891469089,932442.9659,NEAR OCEAN
72.84038619,19.19624095,33,5329,423,1747,1313,0.28282241,1124460.879,NEAR OCEAN
72.86113898,19.02165179,49,1519,1102,2189,1665,1.291721885,2644476.952,NEAR OCEAN
72.86794516,19.08933647,6,785,394,1587,1524,0.503518439,1497225.688,NEAR OCEAN
72.85834909,19.1520423,19,692,948,3697,1919,1.427491618,3342801.896,NEAR OCEAN
72.92269072,19.05066814,34,2866,1156,4163,1271,1.075865364,1667371.326,NEAR OCEAN
72.83231103,19.01472994,33,5869,1059,251,1581,2.433419363,10334240.47,NEAR OCEAN
72.83683811,18.97124092,40,1347,1441,2960,2432,0.697444025,1700493.529,NEAR OCEAN
72.82551675,19.0432445,14,5168,652,529,509,1.305559324,6846080.928,NEAR OCEAN
72.95282602,19.07583933,32,5712,716,3960,972,0.632718304,1065144.06,NEAR OCEAN
72.92325527,19.16960556,14,4730,214,1567,2439,0.262789687,1279782.78,NEAR OCEAN
72.87838457,19.24236556,29,1068,544,1485,1832,0.882325784,1296099.254,NEAR OCEAN
72.87861285,19.07628532,40,1632,1443,1843,1616,0.878486104,2857339.684,NEAR OCEAN
72.92905931,19.02529851,19,1488,213,3841,1138,0.977427793,715666.0633,NEAR OCEAN
72.80803586,19.14001005,20,1109,1398,1270,782,0.380957921,909376.2992,NEAR OCEAN
72.85196768,18.98556665,45,881,1748,995,954,0.999547614,1401526.283,NEAR OCEAN
72.93513458,19.06861308,27,1178,939,2651,260,0.952780613,3033113.643,NEAR OCEAN
72.9231065,19.19742596,6,1261,1186,3840,1866,1.057034232,1041559.38,NEAR OCEAN
72.84919278,19.02572349,5,4366,1859,987,337,1.310115453,6567784.245,NEAR OCEAN
72.84721658,18.9663581,23,1667,1220,4212,2056,0.61212031,1043985.632,NEAR OCEAN
72.91530888,19.08190716,21,2464,1928,3982,2488,0.893228655,5655865.204,NEAR OCEAN
72.851478,19.08136723,9,2802,962,2687,122,0.800732862,2177528.39,NEAR OCEAN
72.83509931,18.96015115,47,1232,1969,3600,1620,1.058556267,2169075.198,NEAR OCEAN
72.84160643,19.10200393,29,5711,1170,1880,1746,0.513692781,2234836.282,NEAR OCEAN
72.94024379,19.12547132,43,2185,1702,4716,994,0.885815384,2318457.284,NEAR OCEAN
72.79322172,19.21322673,12,2981,1215,4758,1776,0.512846197,480927.3874,NEAR OCEAN
72.93678727,19.17406157,18,757,566,4585,1400,0.725139048,976268.4147,NEAR OCEAN
72.88800018,19.15648736,23,5330,699,4487,707,0.890793687,1247486.891,NEAR OCEAN
72.9500587,19.04532986,15,3064,1558,4664,2153,0.917726389,432113.2491,NEAR OCEAN
72.82907174,18.94798777,16,2147,1985,3387,2376,1.110394051,5538426.02,NEAR OCEAN
72.85299216,19.18160612,26,4145,1841,3478,1947,1.163498097,1793697.207,NEAR OCEAN
72.82459792,19.21324707,14,2115,1030,2494,1793,0.308340587,655883.7408,NEAR OCEAN
72.8675041,19.12682884,11,5361,1804,1855,1752,0.907011013,2739351.232,NEAR OCEAN
72.91293301,19.1953988,22,447,968,4376,284,0.864665952,1085813.745,NEAR OCEAN
72.9065814,19.04559328,26,430,777,2196,1585,0.685240646,1740673.885,NEAR OCEAN
72.82170235,18.99549185,7,4861,1997,1618,2424,2.028615421,9550396.929,NEAR OCEAN
72.95580363,19.15362146,25,5683,1860,3851,2096,0.171968493,728997.31,NEAR OCEAN
72.85570878,19.00100388,19,1193,1852,3274,1257,0.526730921,2058286.344,NEAR OCEAN
72.87692633,19.22420378,12,4920,150,3324,1906,0.28630322,1708831.532,NEAR OCEAN
72.86333672,19.24537939,40,760,1698,2024,1206,0.746202285,1929260.987,NEAR OCEAN
72.83349864,18.97785343,7,1605,1453,805,1881,0.879319731,2145141.663,NEAR OCEAN
72.89498826,19.16195876,34,754,358,3770,1069,0.377993177,1248662.68,NEAR OCEAN
72.90183412,19.17911929,32,1032,1001,3558,323,0.686052347,1032953.311,NEAR OCEAN
72.8777815,19.06108741,40,4966,1647,3757,526,1.186414907,2441715.253,NEAR OCEAN
72.92479608,19.06228823,45,5924,1254,4502,2051,1.209459459,3066976.683,NEAR OCEAN
72.80076836,19.24263178,35,3438,1748,3473,972,0.308008844,390450.8523,NEAR OCEAN
72.90814924,19.17174025,7,5538,1602,3983,168,0.871067321,1308265.836,NEAR OCEAN
72.83494854,19.05354377,38,3698,1423,645,1280,1.89126588,11849198.13,NEAR OCEAN
72.93540135,19.17106017,35,683,490,1086,1214,0.14416319,920560.6278,NEAR OCEAN
72.82190321,18.99246564,49,1532,1771,1933,2363,1.149449787,7732690.663,NEAR OCEAN
72.81784507,19.23679224,29,3823,1118,837,830,0.771346615,324943.4175,NEAR OCEAN
72.9543836,19.14476364,31,3017,344,4069,464,0.340306522,834746.026,NEAR OCEAN
72.90021401,19.22731245,10,2778,480,2016,2324,0.379980423,930403.3099,NEAR OCEAN
72.92161804,19.10919462,46,4596,354,3039,1408,1.268513688,7218262.944,NEAR OCEAN
72.86254928,19.01143472,39,326,1551,1569,942,0.419746089,1953953.029,NEAR OCEAN
72.83161362,19.0962001,43,1273,1416,2918,1762,0.628231938,1338686.461,NEAR OCEAN
72.87809354,19.13757089,32,1107,596,4417,1359,1.221617516,1764080.308,NEAR OCEAN
72.91306711,19.14354395,27,1951,133,2108,641,0.983586525,3165466.531,NEAR OCEAN
72.95745967,19.05080794,9,3498,184,1169,1386,0.124245965,214138.942,NEAR OCEAN
72.94429908,19.0594683,39,3194,818,3497,92,0.458496215,1169006.82,NEAR OCEAN
72.90775309,19.09070809,22,3829,1990,3339,550,1.541047645,4132647.554,NEAR OCEAN
72.81093059,18.98767854,40,352,1883,2441,2347,1.752878603,6011821.249,NEAR OCEAN
72.87947257,19.21264296,8,5696,396,1796,680,0.826947255,1466798.176,NEAR OCEAN
72.92299411,19.21309844,20,4183,447,3960,828,0.688311667,862967.7985,NEAR OCEAN
72.79120273,19.20739133,32,5303,285,4141,2434,0.270273241,527252.0945,NEAR OCEAN
72.93580099,19.02852088,29,4923,629,1248,339,0.558021415,709954.3663,NEAR OCEAN
72.94803993,19.03572939,44,1755,1525,2411,2191,0.445617622,434890.5302,NEAR OCEAN
72.90055474,19.1557268,48,2092,1169,2582,1452,0.856859674,1703440.068,NEAR OCEAN
72.91474065,19.08671139,33,495,640,3217,1998,1.474795703,5268781.729,NEAR OCEAN
72.86636383,19.05280013,37,2119,1077,3140,1469,1.179344066,2111260.377,NEAR OCEAN
72.88736057,19.04958989,31,5339,223,1950,630,0.635274926,1909202.601,NEAR OCEAN
72.91079541,19.11118502,30,4448,1017,3730,1417,1.439576338,8657179.56,NEAR OCEAN
72.92968029,19.0714823,12,4403,770,2649,825,1.558900242,4821420.378,NEAR OCEAN
72.83049205,19.06489126,47,3634,293,335,1382,2.352971,10580459.18,NEAR OCEAN
72.94127966,19.10893943,32,5937,1791,2495,685,0.34082478,2275084.148,NEAR OCEAN
72.89538408,19.12737273,49,2124,982,3318,1322,0.707278382,3720079.599,NEAR OCEAN
72.89882946,19.21271925,39,1855,1202,2554,2119,0.116858063,797905.7764,NEAR OCEAN
72.87918211,19.17471255,8,1075,926,2223,794,0.252732604,1147941.515,NEAR OCEAN
72.87774784,19.24983916,21,4266,462,1496,395,1.103668267,938521.4934,NEAR OCEAN
72.91452679,19.04006773,17,871,304,2665,1264,1.121239594,1266712.844,NEAR OCEAN
72.82197491,18.98423939,28,3859,913,4522,767,1.515220909,4451200.294,NEAR OCEAN
72.82204337,19.07356135,31,3164,1387,2404,2205,0.649102085,3866104.133,NEAR OCEAN
72.83957819,19.20601918,24,3772,1498,2882,1585,0.570842116,970495.5077,NEAR OCEAN
72.79366057,19.15032204,47,4149,1637,3892,2351,0.642600997,711541.8141,NEAR OCEAN
72.88697672,19.05908043,10,3812,584,4802,1283,0.871019613,3056437.762,NEAR OCEAN
72.91952498,19.17382637,36,3427,418,4052,1028,0.432378049,1094197.982,NEAR OCEAN
72.88003249,19.20377532,45,2192,208,3794,1175,0.788747093,1071918.983,NEAR OCEAN
72.87987855,19.01903442,10,5780,1761,2389,1773,0.721931749,957573.7875,NEAR OCEAN
72.83731878,19.16457103,47,2797,164,3296,815,0.906879291,4864378.148,NEAR OCEAN
72.79355977,18.94349922,41,3873,1169,4339,1193,0.987774222,1279910.106,NEAR OCEAN
72.89660166,19.21108007,37,4347,1656,3701,1996,0.688714069,1021506.385,NEAR OCEAN
72.79878787,19.18429382,10,786,765,944,1497,0.47487159,685924.3325,NEAR OCEAN
72.79191323,19.16707405,5,5834,941,3545,2137,1.094058458,918769.5588,NEAR OCEAN
72.9462505,19.07633236,43,2632,1774,481,310,1.265843899,1917201.388,NEAR OCEAN
72.88416273,19.02119713,37,3506,517,3194,2380,0.869457411,1123793.305,NEAR OCEAN
72.93166053,19.17514766,48,1718,1679,2046,2376,1.087379938,1112929.412,NEAR OCEAN
72.86417546,19.09731395,28,2831,856,1117,527,0.903450017,1636536.099,NEAR OCEAN
72.8671359,19.01882491,39,3016,1267,167,560,0.644479249,1651442.117,NEAR OCEAN
72.83786421,18.94816898,48,2351,911,4007,779,0.772330081,3411844.887,NEAR OCEAN
72.86536667,19.09475739,28,4893,805,3164,1092,1.175959462,1608571.039,NEAR OCEAN
72.86957685,19.16929191,9,4243,1602,267,2192,0.375072781,1614517.136,NEAR OCEAN
72.89232884,19.17118124,25,5746,1119,3370,1819,0.26990998,1259163.595,NEAR OCEAN
72.91478212,19.16474477,8,372,338,1403,2296,0.689965415,1450621.288,NEAR OCEAN
72.87195565,19.07550883,7,4332,519,2758,1695,0.595501044,2073718.092,NEAR OCEAN
72.85799126,18.98689643,38,3816,991,4324,2487,0.765062407,1169950.3,NEAR OCEAN
72.85580184,19.11958322,36,4769,645,2682,479,1.157510812,5908968.82,NEAR OCEAN
72.83761496,19.12880422,38,2055,1399,526,1698,0.884216457,3293259.342,NEAR OCEAN
72.81832823,19.23583438,12,2284,84,3899,305,0.922799272,458000.4267,NEAR OCEAN
72.86309426,19.07955689,22,5980,96,448,465,0.276322596,1853124.575,NEAR OCEAN
72.87285849,19.04331021,24,1232,659,1208,768,0.271330589,1791082.586,NEAR OCEAN
72.90928681,19.02005437,11,1724,1926,1098,853,0.6712075,887661.2621,NEAR OCEAN
72.89150401,19.15298963,26,3620,1593,2911,1150,1.026005591,1472512.109,NEAR OCEAN
72.87563515,19.23833897,16,920,1328,1986,1838,0.400697012,1827479.217,NEAR OCEAN
72.88322511,19.16308181,17,1086,549,1415,1722,0.374769855,1190631.852,NEAR OCEAN
72.84639702,19.17573815,26,4268,251,1280,1602,1.236948896,2906863.632,NEAR OCEAN
72.86155673,19.16168574,49,4888,318,1416,1430,0.49549318,3059986.506,NEAR OCEAN
72.8893137,19.16397564,43,2866,1545,2430,1396,0.814904354,1152938.824,NEAR OCEAN
72.88099167,19.17699228,16,5401,1822,2496,2069,0.153167675,999392.8504,NEAR OCEAN
72.9198643,19.16456909,41,1281,276,3287,173,0.536206081,1291432.337,NEAR OCEAN
72.93551368,19.0942662,38,2338,755,1176,2222,1.428984492,3348425.873,NEAR OCEAN
72.87324926,19.06891611,7,1788,451,2180,1293,0.696429161,2487509.785,NEAR OCEAN
72.83935114,18.99999681,25,625,1305,1603,2061,1.518942756,4421770.722,NEAR OCEAN
72.81683799,19.18331542,19,2659,978,4303,1052,0.89240238,1088440.061,NEAR OCEAN
72.83096007,19.2044105,43,2525,845,4508,1309,0.396258868,849157.8513,NEAR OCEAN
72.87672044,19.22871372,20,1421,379,443,291,0.342823812,1960651.578,NEAR OCEAN
72.84508223,19.19259692,42,2406,1047,2285,867,0.895374401,1286026.16,NEAR OCEAN
72.94112132,19.13979491,39,818,196,1976,1917,0.33559921,1643180.328,NEAR OCEAN
72.88531274,19.11654466,29,2879,1826,1492,484,1.059619189,2199749.964,NEAR OCEAN
72.94988512,19.0658437,40,3549,489,1303,2197,1.105520676,1054195.46,NEAR OCEAN
72.90856387,19.03173876,34,5286,1646,4378,2351,0.867680948,968553.8263,NEAR OCEAN
72.82857114,19.08979179,31,4563,652,3389,679,0.890820092,1651896.619,NEAR OCEAN
72.86619542,19.00622799,30,5627,1552,2424,461,0.263258864,1462477.38,NEAR OCEAN
72.84281028,18.96050327,25,2640,1570,4944,703,0.61841808,1335681.572,NEAR OCEAN
72.90228294,19.00059571,10,2755,1645,3134,216,0.366436116,771760.7888,NEAR OCEAN
72.91432677,19.07647428,41,2413,1349,1236,565,0.912014745,5265495.891,NEAR OCEAN
72.91530614,19.07920054,47,2488,1946,3173,2359,1.470150143,5823830.484,NEAR OCEAN
72.90204623,19.23776717,8,2810,1923,4392,268,0.77365402,662028.9729,NEAR OCEAN
72.89370185,19.22795704,30,5258,804,3423,93,0.646728741,974288.9177,NEAR OCEAN
72.94945668,19.1528734,20,5355,434,3154,2223,0.796195424,1069528.325,NEAR OCEAN
72.8585889,19.24483085,41,5678,180,4749,189,0.756732431,2002998.321,NEAR OCEAN
72.80776661,19.2108208,24,1377,269,979,1007,0.788876983,616157.6644,NEAR OCEAN
72.81516128,18.90515058,23,3949,1912,1885,1095,0.276217087,1243283.917,NEAR OCEAN
72.92671965,19.02050435,27,3162,203,827,2260,0.465722692,656826.6365,NEAR OCEAN
72.93445046,19.20236733,20,1135,1567,1390,87,0.837436506,605998.6431,NEAR OCEAN
72.82690172,18.94784084,41,1977,1490,2675,1344,0.94092004,5926940.081,NEAR OCEAN
72.79878491,19.20927954,47,1101,1467,976,358,0.14883319,430557.6896,NEAR OCEAN
72.84322409,19.16138049,14,5937,1093,1518,595,1.450080528,7995104.505,NEAR OCEAN
72.84827227,19.24412072,20,5769,1900,3502,596,0.979938048,1524594.63,NEAR OCEAN
